genomeID	total_CDS_count	unique_CDS_count	genome_size	CDS_bases	CDS_frac	NC_bases	NC_frac	J	A	K	L	B	D	Y	V	T	M	N	Z	W	U	O	X	C	G	E	F	H	I	P	Q	R	S	noCOG
GCF_051397015	1795	1790	1991969	1724907	0.8659306	267062	0.1340694	182.333333333333	0	116.666666666667	88.8333333333333	0	26.5	0	46.5	60.3333333333333	97	7	1.5	0.666666666666667	16.1666666666667	60	20.5	53.8333333333333	162.833333333333	108.333333333333	79	47.6666666666667	50.6666666666667	58.5	10	94.1666666666667	69	337
GCF_043000965	1612	1592	1806886	1589657	0.8797771	217229	0.1202229	178.833333333333	0	108.166666666667	86.8333333333333	0	29.3333333333333	0	56.5	50.8333333333333	92.3333333333333	7	1.5	1.16666666666667	17.6666666666667	51.5	38	47.5	144.5	71	53.5	37.5	37	51.8333333333333	6	67.5	61	315
GCF_037076365	1846	1837	1950539	1654480	0.8482168	296059	0.1517832	193.833333333333	0	119.166666666667	87.8333333333333	0	21.5	0	35.5	61.8333333333333	101.5	6.5	0.5	0.666666666666667	19.6666666666667	44.5	22	61.1666666666667	132	95.5	72.5	67	55.6666666666667	81	18.5	104.666666666667	92	351
GCF_055387315	1880	1868	1964765	1655673	0.8426825	309092	0.1573175	193.833333333333	0	117.666666666667	87.8333333333333	0	22.5	0	35.5	61.8333333333333	106.5	6	0.5	0.666666666666667	17.6666666666667	45.5	28	60.1666666666667	135	96.5	72.5	68	56.1666666666667	80	18.5	105.166666666667	93	371
GCF_035985965	2311	2290	2416264	2049385	0.8481627	366879	0.1518373	191.333333333333	0	150.666666666667	95.3333333333333	0	30	0	50.5	56.3333333333333	125	7.66666666666667	0.5	0.333333333333333	18.3333333333333	53.5	46.5	69.1666666666667	178.833333333333	162	83.5	89.8333333333333	63.6666666666667	92.5	16.5	134	103	492
GCF_001506365	1611	1610	1668335	1453210	0.8710541	215125	0.1289459	167	0	37.3333333333333	62.8333333333333	0	19.1666666666667	0	31.5	48.8333333333333	127.666666666667	36	2	1	23.5	76.6666666666667	17.5	99.8333333333333	46.9166666666667	119.416666666667	50	91	37.5	83.5833333333333	7	75.75	38	311
GCF_002804285	2261	2258	2414663	2056529	0.8516837	358134	0.1483163	192.833333333333	0	151.166666666667	97.8333333333333	0	31.5	0	49.5	62.3333333333333	119	8	0.5	0.666666666666667	22.6666666666667	55	17	68.6666666666667	169.833333333333	162.5	81.5	92.8333333333333	62.1666666666667	96.5	23.5	134.5	111	450
GCF_017869415	2302	2254	2409036	2018120	0.8377293	390916	0.1622707	191.333333333333	0	144.166666666667	92.8333333333333	0	29.5	0	53.5	54.8333333333333	110	7.5	0.5	0.666666666666667	20.6666666666667	57.5	93	70.1666666666667	159	156.666666666667	82	90.8333333333333	64.1666666666667	85.5	13.5	129.166666666667	104	491
GCF_045348585	2433	2373	2539931	2080384	0.8190711	459547	0.1809289	189.833333333333	0	162.166666666667	103.833333333333	0	29	0	48	55.8333333333333	115.5	8	0.5	0.666666666666667	23.6666666666667	56	102.5	69.3333333333333	165.416666666667	164.416666666667	82.5	94	57.8333333333333	92.75	19.5	134.75	103	554
GCF_025908255	2019	2019	2107215	1819721	0.8635668	287494	0.1364332	193.833333333333	0	133.166666666667	96.8333333333333	0	23.5	0	39.5	63.8333333333333	109	7	0.5	0.666666666666667	18.6666666666667	45	20	65.6666666666667	138	97.5	72.5	74	56.1666666666667	93	16.5	114.166666666667	96	444
GCF_055386335	1844	1844	1976750	1710951	0.8655374	265799	0.1344626	193.833333333333	0	122.166666666667	85.8333333333333	0	24	0	36	62.8333333333333	110	7	0.5	0.666666666666667	18.6666666666667	43.5	8	60.1666666666667	144.5	101.5	72	68.5	57.1666666666667	83	18.5	108.666666666667	95	322
GCF_039645005	1998	1997	2112152	1831642	0.8671923	280510	0.1328077	193.833333333333	0	136.166666666667	94.8333333333333	0	23	0	42.5	63.8333333333333	110	7.5	0.5	0.666666666666667	18.6666666666667	45	23	61.6666666666667	156	108	73.5	72	58.1666666666667	89.5	20.5	111.166666666667	98	390
GCF_039645045	1995	1994	2112204	1830645	0.866699	281559	0.133301	193.833333333333	0	136.166666666667	92.8333333333333	0	23	0	42.5	63.8333333333333	110	7.5	0.5	0.666666666666667	17.6666666666667	45	23	61.6666666666667	156	108	73.5	72	58.1666666666667	89.5	20.5	111.166666666667	98	390
GCF_037891795	1945	1945	2090887	1831585	0.8759847	259302	0.1240153	192.833333333333	0	131.666666666667	87.8333333333333	0	22	0	38.5	65.3333333333333	114.5	7.5	0.5	0.666666666666667	18.6666666666667	47	11	60.1666666666667	155	109.5	73.5	75	58.1666666666667	87	21.5	108.166666666667	101	358
GCF_039645535	1862	1862	2016721	1748606	0.867054	268115	0.132946	193.833333333333	0	126.666666666667	87.3333333333333	0	24	0	36.5	65.8333333333333	111.5	6.5	0.5	0.666666666666667	18.1666666666667	43.5	8.5	59.6666666666667	156.333333333333	103.833333333333	72.5	68.5	60.6666666666667	87	18.5	106.5	92	313
GCF_050822395	2285	2257	2399752	2002633	0.8345167	397119	0.1654833	188.833333333333	0	147.666666666667	94.3333333333333	0	28.5	0	49.5	55.3333333333333	112	7.16666666666667	0.5	0.333333333333333	22.3333333333333	55	44.5	65.6666666666667	158	158.666666666667	82	89.8333333333333	62.1666666666667	87	14.5	126.166666666667	112	523
GCF_001506445	1598	1598	1632718	1454643	0.8909334	178075	0.1090666	164.5	0	36.3333333333333	62.3333333333333	0	19.1666666666667	0	28.5	48.8333333333333	126.666666666667	40	2	1	24.5	75.1666666666667	24	97.8333333333333	44.9166666666667	118.916666666667	49.5	92	37.5	83.5833333333333	6	70.75	40	304
GCF_003004115	3013	3010	3458918	3035291	0.8775262	423627	0.1224738	223.333333333333	1	92.8333333333333	103.833333333333	0	46.6666666666667	0	60	110	206.166666666667	49.6666666666667	1	11.6666666666667	50.6666666666667	128.5	15.5	138.5	99.75	163.416666666667	67.5	119.5	128.333333333333	84.4166666666667	38.5	169.25	80	823
GCF_047782525	2931	2924	3363654	2959143	0.8797406	404511	0.1202594	220.333333333333	1	91.3333333333333	100.833333333333	0	46.1666666666667	0	56.5	110	185.166666666667	49.6666666666667	2	12.1666666666667	42.6666666666667	131	16.5	137.5	95.9166666666667	161.583333333333	65.5	120	125.833333333333	87.4166666666667	35	161.916666666667	76	799
GCF_001753125	2978	2970	3416875	3002075	0.8786025	414800	0.1213975	218.333333333333	1	92.8333333333333	103.833333333333	0	46.1666666666667	0	57.5	111	185.166666666667	49.6666666666667	2	12.6666666666667	51.6666666666667	130.5	21	135.5	95.5833333333333	162.25	66.5	121	122.833333333333	88.4166666666667	35	162.583333333333	75	830
GCF_045999535	2917	2907	3347339	2943328	0.8793038	404011	0.1206962	220.833333333333	1	91.3333333333333	100.833333333333	0	46.1666666666667	0	55	109.5	189.666666666667	50.6666666666667	2	12.1666666666667	42.6666666666667	124.5	17	134.5	94.9166666666667	162.083333333333	66.5	119.5	123.833333333333	90.4166666666667	34	164.916666666667	73	790
GCF_045999485	2911	2901	3347418	2934087	0.8765224	413331	0.1234776	220.833333333333	1	90.3333333333333	100.833333333333	0	46.1666666666667	0	55	108.5	189.666666666667	50.6666666666667	2	12.1666666666667	42.6666666666667	124.5	17	134.5	94.9166666666667	162.083333333333	66.5	119.5	123.833333333333	90.4166666666667	34	163.916666666667	73	787
GCF_045999555	2912	2901	3347497	2936201	0.8771333	411296	0.1228667	220.833333333333	1	91.3333333333333	101.833333333333	0	46.1666666666667	0	55	109.5	189.666666666667	50.6666666666667	2	12.1666666666667	42.6666666666667	124.5	16	134.5	94.9166666666667	162.083333333333	66.5	119.5	123.833333333333	90.4166666666667	34	163.916666666667	73	786
GCF_045999745	2988	2949	3441795	3010851	0.8747909	430944	0.1252091	218.833333333333	1	90.3333333333333	104.833333333333	0	45.8333333333333	0	71	121	188.833333333333	48.6666666666667	1.5	12.1666666666667	60.6666666666667	123.5	61	130	95.0833333333333	161.25	67.5	120	121.333333333333	90.5833333333333	36.5	165.583333333333	77	774
GCF_045999755	2983	2943	3442922	3011171	0.8745975	431751	0.1254025	218.833333333333	1	90.3333333333333	104.833333333333	0	45.8333333333333	0	71	121	188.833333333333	48.6666666666667	1.5	12.1666666666667	60.6666666666667	122.5	62	130	95.0833333333333	161.25	67.5	120	121.333333333333	90.5833333333333	36.5	164.583333333333	77	770
GCF_054729175	1936	1897	2041522	1729141	0.8469862	312381	0.1530138	184.833333333333	0	100.166666666667	97.8333333333333	0	30	0	38	63.8333333333333	86.5	8.5	1.5	0.666666666666667	11.1666666666667	56.8333333333333	88	68	101.083333333333	130.083333333333	82	98.8333333333333	58.3333333333333	63.0833333333333	22.5	113.25	71	360
GCF_024665195	2090	2033	2233760	1848769	0.8276489	384991	0.1723511	182.333333333333	0	112.666666666667	97.8333333333333	0	28.1666666666667	0	46.5	59.8333333333333	87.1666666666667	5	1.5	0.666666666666667	12.6666666666667	59.8333333333333	218	74.5	99.75	142.75	90.5	95.3333333333333	69.8333333333333	79.25	12.5	113.416666666667	71	329
GCF_001506585	1641	1641	1675989	1492773	0.8906819	183216	0.1093181	164	0	37.8333333333333	64.8333333333333	0	18.1666666666667	0	28.5	48.8333333333333	126.666666666667	41	2	1	25.5	74.6666666666667	28	97.8333333333333	44.9166666666667	118.916666666667	50.5	91	37.5	81.5833333333333	6	70.75	40	341
GCF_056340835	3569	3480	3914655	3352126	0.8563018	562529	0.1436982	219.25	1	251.833333333333	96.8333333333333	0	38.1666666666667	0	76.5	96.5	185.666666666667	27.8333333333333	1	28.8333333333333	50.8333333333333	117.666666666667	87	168.666666666667	115.916666666667	250.833333333333	82.5	149.083333333333	230.833333333333	186.416666666667	59.25	210.583333333333	133	703
GCF_041200135	1926	1884	2077637	1712231	0.8241242	365406	0.1758758	182.833333333333	0	98.6666666666667	90.8333333333333	0	28.8333333333333	0	34	55.8333333333333	93.8333333333333	7.83333333333333	1.5	1	14	56	123	62.1666666666667	115.666666666667	141.166666666667	90	84.3333333333333	74.8333333333333	71.3333333333333	13	111.333333333333	73	301
GCF_030770375	1770	1742	1907047	1592303	0.8349574	314744	0.1650426	180.833333333333	0	101.666666666667	83.8333333333333	0	26.8333333333333	0	32	58.3333333333333	82.3333333333333	5.33333333333333	1.5	1	13	53.8333333333333	103	62	90.5	147	85.5	90.3333333333333	65.8333333333333	71.6666666666667	14	107.666666666667	64	228
GCF_050032855	2112	1995	2224515	1872089	0.8415718	352426	0.1584282	179.833333333333	0	122.666666666667	106.833333333333	0	27.8333333333333	0	46	60.8333333333333	91.3333333333333	5	1.5	0.666666666666667	14.6666666666667	62.8333333333333	139.5	74.5	96	159.5	87.5	91.8333333333333	67.8333333333333	78.1666666666667	16	113.166666666667	65	403
GCF_040959015	1875	1841	1943662	1662953	0.8555773	280709	0.1444227	184.833333333333	0	98.1666666666667	93.3333333333333	0	29	0	36.5	59.3333333333333	83.5	8.5	1.5	0.666666666666667	11.1666666666667	56.5	88	66.1666666666667	98.0833333333333	128.083333333333	82.5	88.3333333333333	57.3333333333333	56.75	22.5	111.25	72	341
GCF_040961095	1948	1909	2039512	1731638	0.8490453	307874	0.1509547	184.833333333333	0	99.1666666666667	97.8333333333333	0	30	0	38	63.8333333333333	86.5	8.5	1.5	0.666666666666667	11.1666666666667	56.8333333333333	96	68	101.083333333333	130.083333333333	82	98.8333333333333	58.3333333333333	63.0833333333333	22.5	112.25	71	366
GCF_001999025	2928	2927	2996793	2654575	0.8858053	342218	0.1141947	202.333333333333	0	245.666666666667	107.833333333333	0	47.5	0	73.5	120.333333333333	119	32	2	3.66666666666667	29.6666666666667	81.5	23	102.666666666667	284.833333333333	189.833333333333	78	136.333333333333	72.3333333333333	111.5	35.5	167	143	519
GCF_002213645	2935	2934	2998206	2669519	0.8903721	328687	0.1096279	203.333333333333	0	246.666666666667	107.833333333333	0	48.5	0	73.5	121.333333333333	120	32	2	3.66666666666667	29.6666666666667	81.5	23	103.166666666667	287.833333333333	190.333333333333	78	135.333333333333	72.3333333333333	111.5	35.5	167	143	518
GCF_029872415	2898	2893	2948202	2627972	0.8913813	320230	0.1086187	203.333333333333	0	245.666666666667	104.833333333333	0	46.5	0	65.5	119.333333333333	119.5	31	2	1.16666666666667	25.1666666666667	82.5	30	104.666666666667	288.833333333333	187.333333333333	79	137.333333333333	73.3333333333333	111.5	35.5	167	143	494
GCF_051790875	2904	2902	3030859	2649254	0.8740935	381605	0.1259065	203.833333333333	0	249.166666666667	102.833333333333	0	45	0	73.5	117.333333333333	119	31	1.5	1.16666666666667	24.1666666666667	81	25.5	106.166666666667	272.833333333333	188.833333333333	77	135.833333333333	73.3333333333333	113.5	33.5	165	139	524
GCF_029891535	2898	2893	2959086	2631123	0.8891675	327963	0.1108325	203.333333333333	0	245.166666666667	102.833333333333	0	46.5	0	67.5	119.333333333333	119.5	31	2	1.16666666666667	25.1666666666667	83.5	27.5	104.666666666667	286.833333333333	187.333333333333	79	137.333333333333	73.3333333333333	111.5	35.5	167	145	496
GCF_001506705	1656	1656	1679764	1493382	0.8890427	186382	0.1109573	164.5	0	36.3333333333333	66.8333333333333	0	19.1666666666667	0	29.5	49.8333333333333	125.666666666667	40	2	1	24.5	75.1666666666667	21.5	97.8333333333333	43.9166666666667	118.916666666667	50.5	92	37.5	83.5833333333333	6	73.75	41	355
GCF_030758335	2803	2801	2912962	2584268	0.8871616	328694	0.1128384	202.333333333333	0	243.666666666667	101.833333333333	0	46.5	0	68	119.333333333333	121.5	31	2	1.16666666666667	26.1666666666667	80.5	12	105.166666666667	290.833333333333	187.833333333333	80	136.833333333333	73.3333333333333	111.5	36.5	168	138	419
GCF_041765555	2869	2867	2942410	2607066	0.8860308	335344	0.1139692	203.333333333333	0	248.666666666667	103.833333333333	0	46.5	0	69	119.333333333333	119	30	2	1.16666666666667	26.1666666666667	80.5	24	103.666666666667	283.833333333333	190.833333333333	79	136.333333333333	71.3333333333333	112	35.5	169	141	473
GCF_051789525	2800	2794	2977243	2590978	0.8702608	386265	0.1297392	202.833333333333	0	244.666666666667	102.833333333333	0	44.5	0	72.5	119.333333333333	117	31	2	1.16666666666667	25.1666666666667	77	14	104.666666666667	271.833333333333	187.333333333333	77	137.833333333333	75.3333333333333	113	35.5	163.5	136	444
GCF_051792215	3004	2982	3072157	2731569	0.8891372	340588	0.1108628	203.833333333333	0	253.666666666667	109.833333333333	0	45.5	0	74.5	119.333333333333	121	31	2	1.16666666666667	24.1666666666667	82	35.5	107.166666666667	277.333333333333	190.333333333333	78	137.833333333333	74.3333333333333	114	34.5	170	140	577
GCF_052810825	2849	2848	2945479	2615004	0.8878026	330475	0.1121974	204.833333333333	0	244.666666666667	100.333333333333	0	45	0	69.5	119.333333333333	118	31	2	1.16666666666667	23.1666666666667	80	19	105.666666666667	277.333333333333	187.333333333333	78	135.833333333333	71.3333333333333	109.5	37	167	138	484
GCF_052785905	2856	2855	2946814	2619591	0.888957	327223	0.111043	204.833333333333	0	245.666666666667	100.333333333333	0	45.5	0	69.5	119.333333333333	118	31	2	1.16666666666667	23.1666666666667	80	18	105.666666666667	277.333333333333	187.333333333333	78	135.833333333333	71.3333333333333	109.5	37	167.5	138	490
GCF_052785475	2841	2838	2950326	2622419	0.8888574	327907	0.1111426	205.333333333333	0	246.666666666667	98.8333333333333	0	45.5	0	72.5	119.333333333333	121.5	31	2	1.16666666666667	24.1666666666667	80.5	18.5	105.666666666667	280.333333333333	189.333333333333	78	136.833333333333	71.3333333333333	110.5	36.5	167.5	144	454
GCF_056242145	2841	2838	2950327	2622470	0.8888744	327857	0.1111256	205.333333333333	0	246.666666666667	98.8333333333333	0	45.5	0	72.5	119.333333333333	121.5	31	2	1.16666666666667	24.1666666666667	80.5	18.5	105.666666666667	280.333333333333	189.333333333333	78	136.833333333333	71.3333333333333	110.5	36.5	167.5	144	454
GCF_039614735	4531	4510	4710018	4002990	0.8498885	707028	0.1501115	248.166666666667	0	334	140.833333333333	0	133.833333333333	0	106.5	255.666666666667	165	48.3333333333333	1.5	4.5	34	132.166666666667	52	157.166666666667	145.333333333333	360.833333333333	98	184.166666666667	170.333333333333	224.166666666667	70	277.5	178	1009
GCF_030123265	5025	5000	5249683	4259290	0.8113423	990393	0.1886577	250.5	0	413	143.333333333333	0	123.333333333333	0	141.5	275.666666666667	190.5	47.5	1.5	4.66666666666667	30.1666666666667	147	100	158.166666666667	144.166666666667	324.666666666667	97.5	186	177.333333333333	237.666666666667	85	283.833333333333	190	1272
GCF_001506745	1588	1588	1635627	1448397	0.8855301	187230	0.1144699	164	0	36.3333333333333	62.3333333333333	0	19.1666666666667	0	28.5	49.8333333333333	126.666666666667	39	2	1	24.5	74.6666666666667	25	97.8333333333333	43.9166666666667	118.916666666667	49.5	92	37.5	82.5833333333333	6	70.75	38	298
GCF_041956855	4908	4856	5165164	4030838	0.7803892	1134326	0.2196108	255.166666666667	0	320.5	135.333333333333	0	130.666666666667	0	129	243.166666666667	178.833333333333	44.5	1.5	1.16666666666667	26.6666666666667	138.166666666667	103.5	151.333333333333	125.666666666667	301.166666666667	104	184.166666666667	178	198	71	279.5	182	1425
GCF_021460115	2903	2902	2933004	2572211	0.8769886	360793	0.1230114	221.666666666667	0	186.666666666667	112.833333333333	0	35	0	50	80.8333333333333	120	4.5	0.5	0.666666666666667	18.6666666666667	91.6666666666667	19	124.666666666667	225.833333333333	225	91	143.666666666667	105.833333333333	148.333333333333	36	194.666666666667	115	551
GCF_025561265	2683	2660	2777484	2375059	0.8551117	402425	0.1448883	215.666666666667	0	168.666666666667	102.833333333333	0	35	0	60	76.8333333333333	122	5.5	0.5	0.666666666666667	19.6666666666667	90.1666666666667	52.5	116.666666666667	188.166666666667	202.333333333333	81	138.666666666667	100.333333333333	127.833333333333	31	177	112	458
GCF_025561305	2738	2712	2818887	2411596	0.8555135	407291	0.1444865	215.666666666667	0	169.666666666667	106.833333333333	0	35	0	61.5	75.8333333333333	122	5.5	0.5	0.666666666666667	19.6666666666667	91.1666666666667	59.5	116.666666666667	189.166666666667	202.333333333333	81.5	138.666666666667	100.333333333333	127.833333333333	31	177	112	498
GCF_900474615	2700	2699	2811859	2455084	0.8731177	356775	0.1268823	216.666666666667	0	178.666666666667	96.8333333333333	0	36	0	52	77.8333333333333	120.5	4.5	1	0.666666666666667	18.6666666666667	87.1666666666667	17.5	121.166666666667	225.666666666667	218.833333333333	84.5	141.666666666667	109.833333333333	143.833333333333	38	186.5	119	403
GCF_044795985	2693	2691	2742826	2410815	0.8789529	332011	0.1210471	218.666666666667	0	179.166666666667	99.8333333333333	0	34.5	0	49	80.8333333333333	116.5	7.5	0.5	0.666666666666667	18.6666666666667	87.6666666666667	10.5	123.166666666667	216.333333333333	224.5	86	142.666666666667	105.333333333333	148.833333333333	35	190.166666666667	115	402
GCF_978934855	2903	2902	2933067	2570878	0.8765153	362189	0.1234847	221.666666666667	0	185.166666666667	113.833333333333	0	35	0	50	80.8333333333333	120	4.5	0.5	0.666666666666667	18.6666666666667	91.6666666666667	19	124.666666666667	225.833333333333	224.5	91	143.666666666667	105.833333333333	147.333333333333	36	194.666666666667	115	553
