genomeQ	genomeR	total_CDS_bases_a	unmapped_CDS_bases_b	fract_CDS_unmapped_X	total_NC_bases_c	unmapped_NC_bases_d	frac_NC_unmapped_Y	genomeQ_size	unmapped_bases
GCF_030562925	GCF_033097325	6897822	91980	0.0133346438919415	1215391	21253	0.0174865537098761	8113213	113233
GCF_033097325	GCF_030562925	6910036	76508	0.0110720117811253	1213070	15010	0.0123735645923154	8123106	91518
GCF_030562925	GCF_056393675	6939894	0	0	1190607	0	0	8130501	0
GCF_056393675	GCF_030562925	6910036	7331	0.00106092066669407	1213070	377	0.000310781735596462	8123106	7708
GCF_037478025	GCF_056393675	6939894	0	0	1190607	0	0	8130501	0
GCF_056393675	GCF_037478025	6923093	9428	0.00136181905977574	1181658	4842	0.00409763230985615	8104751	14270
GCF_002735245	GCF_056148795	1393575	0	0	562275	0	0	1955850	0
GCF_056148795	GCF_002735245	1395332	0	0	560093	0	0	1955425	0
GCF_050320175	GCF_054031145	6597327	0	0	790590	0	0	7387917	0
GCF_054031145	GCF_050320175	6597600	0	0	790317	0	0	7387917	0
GCF_052059615	GCF_056393675	6939894	0	0	1190607	0	0	8130501	0
GCF_056393675	GCF_052059615	6914557	0	0	1214823	0	0	8129380	0
GCF_002951875	GCF_032710345	3450377	877	0.000254175123472015	1002117	0	0	4452494	877
GCF_032710345	GCF_002951875	3354314	90751	0.0270550103538309	934633	43061	0.0460726295775989	4288947	133812
GCF_001670445	GCF_004792595	2032528	0	0	277449	0	0	2309977	0
GCF_004792595	GCF_001670445	1978730	60774	0.0307136395566853	264704	5483	0.0207137028529981	2243434	66257
GCF_001670445	GCF_004792615	1979628	0	0	264135	0	0	2243763	0
GCF_004792615	GCF_001670445	1978730	212	0.000107139427814811	264704	0	0	2243434	212
GCF_001721885	GCF_002891845	2034642	58257	0.0286325555060792	328958	10884	0.0330862906510862	2363600	69141
GCF_002891845	GCF_001721885	2109083	15376	0.00729037216648183	306475	2931	0.00956358593686271	2415558	18307
GCF_002859365	GCF_002859485	2038290	0	0	299612	0	0	2337902	0
GCF_002859485	GCF_002859365	2011303	1589	0.000790035116538881	323164	159	0.000492010248666312	2334467	1748
GCF_002859365	GCF_050994915	2088873	4911	0.0023510285211212	299601	462	0.00154205092773389	2388474	5373
GCF_050994915	GCF_002859365	2011303	20059	0.00997313681727716	323164	1620	0.00501293460905299	2334467	21679
GCF_002859385	GCF_002859445	1974585	69113	0.035001278749712	284007	10035	0.0353336361427711	2258592	79148
GCF_002859445	GCF_002859385	2044218	0	0	293583	0	0	2337801	0
GCF_002859385	GCF_002859485	2038290	0	0	299612	0	0	2337902	0
GCF_002859485	GCF_002859385	2044218	0	0	293583	0	0	2337801	0
GCF_022569535	GCF_022569695	1611832	1454	0.000902079124871575	572371	205	0.000358159305764967	2184203	1659
GCF_022569695	GCF_022569535	1592529	16960	0.01064972757168	569647	3843	0.00674628322452326	2162176	20803
GCF_004101725	GCF_008244905	3389700	0	0	545383	0	0	3935083	0
GCF_008244905	GCF_004101725	3389628	0	0	544471	0	0	3934099	0
GCF_002859445	GCF_047758075	2110489	3990	0.00189055711733158	327769	2496	0.00761511918454765	2438258	6486
GCF_047758075	GCF_002859445	1974585	151973	0.0769645267233368	284007	17853	0.062861126662371	2258592	169826
GCF_002859445	GCF_054171565	2087566	11148	0.00534019044188304	286373	1448	0.00505634260213079	2373939	12596
GCF_054171565	GCF_002859445	1974585	116278	0.0588873104981553	284007	13405	0.0471995408563873	2258592	129683
GCF_002859485	GCF_046736115	2033578	1710	0.000840882424967225	305367	38	0.000124440427420121	2338945	1748
GCF_046736115	GCF_002859485	2038290	0	0	299612	0	0	2337902	0
GCF_009646155	GCF_050157095	2101852	15206	0.00723457217729888	311347	1739	0.00558540792106556	2413199	16945
GCF_050157095	GCF_009646155	2009014	30497	0.0151800833642772	336373	52419	0.155835932134862	2345387	82916
GCF_014058465	GCF_014058605	2004517	0	0	272681	0	0	2277198	0
GCF_014058605	GCF_014058465	2004445	0	0	272753	0	0	2277198	0
GCF_014058465	GCF_023587665	1997678	0	0	279387	0	0	2277065	0
GCF_023587665	GCF_014058465	2004445	0	0	272753	0	0	2277198	0
GCF_014058605	GCF_021441925	2161868	3866	0.00178826829390139	289782	649	0.00223961460684238	2451650	4515
GCF_021441925	GCF_014058605	2004517	157251	0.0784483244592089	272681	19305	0.0707970118930178	2277198	176556
GCF_014058605	GCF_049852275	2213388	0	0	293178	0	0	2506566	0
GCF_049852275	GCF_014058605	2004517	193860	0.0967115769035633	272681	32600	0.119553617597119	2277198	226460
GCF_016313205	GCF_048814815	2048476	5794	0.00282844417020263	283314	286	0.00100948064691473	2331790	6080
GCF_048814815	GCF_016313205	2105971	6041	0.00286851053504535	293023	656	0.00223873211317883	2398994	6697
GCF_017815735	GCF_048814815	2048476	0	0	283314	0	0	2331790	0
GCF_048814815	GCF_017815735	2049237	0	0	282451	0	0	2331688	0
GCF_045945445	GCF_050932065	1333084	513	0.000384821961706839	310652	190	0.000611616857448206	1643736	703
GCF_050932065	GCF_045945445	1323646	8772	0.00662714955509252	306009	756	0.00247051557307138	1629655	9528
GCF_018139065	GCF_018968665	2016809	0	0	270445	0	0	2287254	0
GCF_018968665	GCF_018139065	2018706	0	0	268510	0	0	2287216	0
GCF_018968665	GCF_054953005	2018616	0	0	268645	0	0	2287261	0
GCF_054953005	GCF_018968665	2016809	0	0	270445	0	0	2287254	0
GCF_026153335	GCF_030122645	2119865	0	0	293189	0	0	2413054	0
GCF_030122645	GCF_026153335	2034700	63688	0.0313009288838649	292655	8107	0.0277015598571697	2327355	71795
GCF_026315145	GCF_026315165	2167952	0	0	328096	0	0	2496048	0
GCF_026315165	GCF_026315145	2171492	0	0	324551	0	0	2496043	0
GCF_000023605	GCF_042134655	4188017	0	0	676040	0	0	4864057	0
GCF_042134655	GCF_000023605	4168992	271	6.50037227224231e-05	693921	0	0	4862913	271
GCF_016944275	GCF_016944435	4359136	22544	0.00517166704594672	703865	59182	0.0840814644853772	5063001	81726
GCF_016944435	GCF_016944275	4419067	0	0	708350	0	0	5127417	0
GCF_016944435	GCF_016944555	4428958	9885	0.0022319019507523	708168	1806	0.00255024231538279	5137126	11691
GCF_016944555	GCF_016944435	4359136	88203	0.0202340555559634	703865	12261	0.0174195335753305	5063001	100464
GCF_016944435	GCF_022220705	4341557	230	5.29763861213846e-05	693315	0	0	5034872	230
GCF_022220705	GCF_016944435	4359136	487	0.000111719386594041	703865	0	0	5063001	487
GCF_024498755	GCF_024498795	4167783	0	0	721598	0	0	4889381	0
GCF_024498795	GCF_024498755	4167451	0	0	721930	0	0	4889381	0
GCF_024498835	GCF_024498855	4337905	0	0	719167	0	0	5057072	0
GCF_024498855	GCF_024498835	4331742	0	0	712433	0	0	5044175	0
GCF_051016125	GCF_051016145	1115371	0	0	265838	0	0	1381209	0
GCF_051016145	GCF_051016125	1115338	0	0	265911	0	0	1381249	0
GCF_024498835	GCF_024498875	4266061	0	0	709157	0	0	4975218	0
GCF_024498875	GCF_024498835	4331742	0	0	712433	0	0	5044175	0
GCF_045038015	GCF_045038025	4113447	0	0	681457	0	0	4794904	0
GCF_045038025	GCF_045038015	4116016	0	0	685494	0	0	4801510	0
GCF_048593165	GCF_048593175	3823456	0	0	650068	0	0	4473524	0
GCF_048593175	GCF_048593165	3793316	0	0	657469	0	0	4450785	0
GCF_000011465	GCF_047302725	1479916	0	0	178073	0	0	1657989	0
GCF_047302725	GCF_000011465	1486231	0	0	171759	0	0	1657990	0
GCF_000012645	GCF_047304685	1527778	0	0	181493	0	0	1709271	0
GCF_047304685	GCF_000012645	1529865	0	0	179339	0	0	1709204	0
GCF_047302755	GCF_047302865	2208249	3429	0.00155281401689755	508367	1007	0.00198085241567608	2716616	4436
GCF_047302865	GCF_047302755	2207876	3237	0.00146611494486103	507589	2083	0.00410371383146601	2715465	5320
GCF_047302795	GCF_047303505	1498841	9729	0.00649101539122562	196435	595	0.00302899177845089	1695276	10324
GCF_047303505	GCF_047302795	1501062	9611	0.00640280015082655	198746	722	0.00363277751501917	1699808	10333
GCF_047302865	GCF_047302985	2192243	4539	0.00207048215001713	504221	3556	0.0070524631064553	2696464	8095
GCF_047302985	GCF_047302865	2208249	3765	0.00170497077095925	508367	667	0.00131204425149547	2716616	4432
GCF_047303175	GCF_047304625	1542627	0	0	209645	0	0	1752272	0
GCF_047304625	GCF_047303175	1542318	0	0	209954	0	0	1752272	0
GCF_047303505	GCF_047305135	1509785	6544	0.00433439198296446	212582	1949	0.00916822684893359	1722367	8493
GCF_047305135	GCF_047303505	1498841	9190	0.00613140419831056	196435	1012	0.0051518313946089	1695276	10202
GCF_001025135	GCF_900637095	1812983	0	0	398049	0	0	2211032	0
GCF_900637095	GCF_001025135	1817274	0	0	393765	0	0	2211039	0
GCF_047304535	GCF_047305145	1465920	11346	0.0077398493778651	189913	969	0.00510233633295246	1655833	12315
GCF_047305145	GCF_047304535	1491344	7563	0.00507126457745497	168172	1059	0.00629712437266608	1659516	8622
GCF_047305015	GCF_047305065	1476636	0	0	165140	0	0	1641776	0
GCF_047305065	GCF_047305015	1475189	0	0	166587	0	0	1641776	0
GCF_047305115	GCF_047497125	1483130	0	0	176466	0	0	1659596	0
GCF_047497125	GCF_047305115	1481556	0	0	180242	0	0	1661798	0
GCF_047497115	GCF_047497125	1483130	0	0	176466	0	0	1659596	0
GCF_047497125	GCF_047497115	1483936	0	0	175661	0	0	1659597	0
GCF_013357405	GCF_013357425	3403638	0	0	652004	0	0	4055642	0
GCF_013357425	GCF_013357405	3409391	0	0	646183	0	0	4055574	0
GCF_016772335	GCF_016772355	3533618	17860	0.00505430977541998	650251	4454	0.00684966266872331	4183869	22314
GCF_016772355	GCF_016772335	3557011	0	0	659738	0	0	4216749	0
GCF_022353845	GCF_037113445	3241441	128969	0.0397875512773486	620923	21632	0.0348384582307307	3862364	150601
GCF_037113445	GCF_022353845	3296174	66901	0.0202965620140199	639857	11749	0.0183619152404365	3936031	78650
GCF_033170445	GCF_038796785	3416343	0	0	632256	0	0	4048599	0
GCF_038796785	GCF_033170445	3413333	0	0	630492	285	0.000452027940084886	4043825	285
GCF_037113445	GCF_041519755	3407328	43676	0.0128182552428178	657737	7688	0.0116885624497329	4065065	51364
GCF_041519755	GCF_037113445	3241441	192908	0.0595130375656999	620923	56980	0.0917666119631581	3862364	249888
GCF_050213075	GCF_050213245	3475722	0	0	637226	0	0	4112948	0
GCF_050213245	GCF_050213075	3463193	15610	0.00450740111798563	631655	2468	0.00390719617512725	4094848	18078
GCF_044502405	GCF_044866785	1670791	0	0	273354	0	0	1944145	0
GCF_044866785	GCF_044502405	1680972	2370	0.00140989855869104	265928	382	0.00143647904696008	1946900	2752
GCF_002085605	GCF_030186885	6225333	324446	0.0521170514091375	777777	46025	0.0591750591750592	7003110	370471
GCF_030186885	GCF_002085605	6541171	10199	0.00155920094429575	838892	782	0.000932181973364867	7380063	10981
GCF_000017445	GCF_001950995	962645	0	0	305575	0	0	1268220	0
GCF_001950995	GCF_000017445	962797	0	0	305404	0	0	1268201	0
GCF_000277165	GCF_000367405	808391	112	0.000138546817072432	300910	381	0.00126615931673922	1109301	493
GCF_000367405	GCF_000277165	833391	0	0	276413	0	0	1109804	0
GCF_000277185	GCF_000277205	836201	0	0	275244	0	0	1111445	0
GCF_000277205	GCF_000277185	834311	0	0	277143	0	0	1111454	0
GCF_000277185	GCF_000363905	774576	0	0	336944	0	0	1111520	0
GCF_000363905	GCF_000277185	834311	0	0	277143	0	0	1111454	0
GCF_000277245	GCF_000277265	832213	0	0	279888	0	0	1112101	0
GCF_000277265	GCF_000277245	817736	0	0	294233	0	0	1111969	0
GCF_000283595	GCF_002357115	985168	0	0	298862	0	0	1284030	0
GCF_002357115	GCF_000283595	981999	628	0.000639511852863394	301088	386	0.00128201721755766	1283087	1014
GCF_000283955	GCF_023716765	968227	0	0	289683	0	0	1257910	0
GCF_023716765	GCF_000283955	965322	0	0	290359	0	0	1255681	0
GCF_000283995	GCF_044058835	990601	0	0	297393	0	0	1287994	0
GCF_044058835	GCF_000283995	991045	0	0	296695	0	0	1287740	0
GCF_001950995	GCF_001951015	962801	0	0	305441	0	0	1268242	0
GCF_001951015	GCF_001950995	962645	0	0	305575	0	0	1268220	0
GCF_044866785	GCF_902387355	1677559	0	0	281092	0	0	1958651	0
GCF_902387355	GCF_044866785	1670791	0	0	273354	0	0	1944145	0
GCF_001950995	GCF_023716745	971528	0	0	298149	0	0	1269677	0
GCF_023716745	GCF_001950995	962645	0	0	305575	0	0	1268220	0
GCF_002357115	GCF_002357235	985147	0	0	298862	0	0	1284009	0
GCF_002357235	GCF_002357115	985168	0	0	298862	0	0	1284030	0
GCF_002357115	GCF_002357275	986442	0	0	297500	0	0	1283942	0
GCF_002357275	GCF_002357115	985168	0	0	298862	0	0	1284030	0
GCF_002357115	GCF_002357295	985783	0	0	298247	0	0	1284030	0
GCF_002357295	GCF_002357115	985168	0	0	298862	0	0	1284030	0
GCF_009731505	GCF_009731525	988757	0	0	290612	0	0	1279369	0
GCF_009731525	GCF_009731505	988757	0	0	290612	0	0	1279369	0
GCF_023716765	GCF_023716785	967813	0	0	290641	0	0	1258454	0
GCF_023716785	GCF_023716765	968227	0	0	289683	0	0	1257910	0
GCF_042758515	GCF_042759655	980960	0	0	276325	0	0	1257285	0
GCF_042759655	GCF_042758515	994987	0	0	286784	0	0	1281771	0
GCF_042759065	GCF_042760475	982510	0	0	274737	0	0	1257247	0
GCF_042760475	GCF_042759065	970471	0	0	286774	0	0	1257245	0
GCF_042759655	GCF_042760475	982510	0	0	274737	0	0	1257247	0
GCF_042760475	GCF_042759655	980960	0	0	276325	0	0	1257285	0
GCF_044038695	GCF_044058815	988253	0	0	299757	0	0	1288010	0
GCF_044058815	GCF_044038695	987997	398	0.000402835231281067	299359	255	0.000851820055518625	1287356	653
GCF_047716125	GCF_902387355	1677559	0	0	281092	0	0	1958651	0
GCF_902387355	GCF_047716125	1663361	0	0	280940	0	0	1944301	0
GCF_044038705	GCF_044058825	992080	0	0	295680	0	0	1287760	0
GCF_044058825	GCF_044038705	990477	0	0	297372	0	0	1287849	0
GCF_044038705	GCF_044058835	990601	0	0	297393	0	0	1287994	0
GCF_044058835	GCF_044038705	990477	0	0	297372	0	0	1287849	0
GCF_044058165	GCF_044058835	990601	0	0	297393	0	0	1287994	0
GCF_044058835	GCF_044058165	992508	0	0	295361	0	0	1287869	0
GCF_044058815	GCF_044058825	992080	0	0	295680	0	0	1287760	0
GCF_044058825	GCF_044058815	988253	0	0	299757	0	0	1288010	0
GCF_000623055	GCF_000750475	4009881	0	0	669033	0	0	4678914	0
GCF_000750475	GCF_000623055	4004902	0	0	675051	0	0	4679953	0
GCF_000750475	GCF_001975555	3932206	55204	0.0140389389569112	758196	14830	0.0195595861756063	4690402	70034
GCF_001975555	GCF_000750475	4009881	65711	0.0163872693478934	669033	12706	0.0189915893535894	4678914	78417
GCF_000940895	GCF_011465815	4170640	60400	0.0144821897838221	643151	8572	0.0133281297860067	4813791	68972
GCF_011465815	GCF_000940895	4042142	184940	0.0457529695888962	625571	21648	0.0346051847032551	4667713	206588
GCF_000953495	GCF_038020335	4118731	78300	0.0190107098521365	628362	9543	0.0151871055219762	4747093	87843
GCF_038020335	GCF_000953495	4092097	92932	0.0227101165979203	618578	23836	0.0385335398284452	4710675	116768
GCF_001302605	GCF_028747905	3870391	40546	0.0104759441617139	910426	10322	0.011337549674548	4780817	50868
GCF_028747905	GCF_001302605	3878519	31524	0.0081278446747328	915034	6267	0.00684892583226416	4793553	37791
GCF_001623625	GCF_011465815	4170640	72196	0.0173105326760401	643151	14747	0.0229292965415587	4813791	86943
GCF_011465815	GCF_001623625	4124481	135606	0.0328783185084378	626553	15491	0.0247241653938294	4751034	151097
GCF_000195715	GCF_022406995	3472623	41319	0.0118984986276944	634799	8030	0.0126496733611742	4107422	49349
GCF_022406995	GCF_000195715	3449778	37097	0.0107534455840347	636411	10269	0.0161357990355289	4086189	47366
GCF_003177255	GCF_004941405	4336947	70943	0.016357820374563	658883	8812	0.0133741498870057	4995830	79755
GCF_004941405	GCF_003177255	4401300	4550	0.00103378547247404	668996	495	0.000739914737905757	5070296	5045
GCF_004941405	GCF_009756475	4334069	238	5.4913754257258e-05	662763	0	0	4996832	238
GCF_009756475	GCF_004941405	4336947	415	9.56894331427154e-05	658883	51	7.74037272171235e-05	4995830	466
GCF_006874805	GCF_009756475	4334069	4068	0.000938609883691284	662763	1283	0.00193583528350255	4996832	5351
GCF_009756475	GCF_006874805	4353843	0	0	677434	0	0	5031277	0
GCF_009756475	GCF_026013315	4310063	30237	0.00701544269770535	665441	3831	0.00575708439966879	4975504	34068
GCF_026013315	GCF_009756475	4334069	24263	0.00559820344346156	662763	2156	0.0032530482238749	4996832	26419
GCF_009756475	GCF_037839595	4351601	23126	0.00531436590808762	664951	1945	0.0029250275584216	5016552	25071
GCF_037839595	GCF_009756475	4334069	33393	0.00770476889038915	662763	7841	0.0118307751036192	4996832	41234
GCF_009756475	GCF_903992995	4156784	163530	0.0393405093938006	724395	42517	0.0586931163246571	4881179	206047
GCF_903992995	GCF_009756475	4334069	64761	0.0149423094094718	662763	14700	0.0221798742536925	4996832	79461
GCF_014805785	GCF_015708295	4203007	190945	0.0454305691139701	644906	30264	0.0469277693183193	4847913	221209
GCF_015708295	GCF_014805785	4354439	41812	0.00960215540968653	670442	4272	0.00637191584059471	5024881	46084
GCF_020714845	GCF_020715305	4026245	5436	0.00135014138483873	687248	502	0.000730449561148232	4713493	5938
GCF_020715305	GCF_020714845	4021180	1760	0.00043768247131439	694503	2150	0.00309573896729028	4715683	3910
GCF_020714845	GCF_054953405	3995927	33643	0.00841932297561993	684063	4706	0.00687948332244252	4679990	38349
GCF_054953405	GCF_020714845	4021180	3406	0.00084701505528228	694503	504	0.000725698809076419	4715683	3910
GCF_021266265	GCF_021266405	4175387	10674	0.00255640974118088	648223	2932	0.00452313478540564	4823610	13606
GCF_021266405	GCF_021266265	4178535	662	0.000158428731600908	658058	0	0	4836593	662
GCF_001605665	GCF_001987155	3469676	0	0	634577	0	0	4104253	0
GCF_001987155	GCF_001605665	3478473	818	0.000235160658139362	624944	53	8.4807598760849e-05	4103417	871
GCF_024364905	GCF_037839595	4351601	227697	0.0523248799694641	664951	38007	0.057157595070915	5016552	265704
GCF_037839595	GCF_024364905	4531077	31732	0.00700319151495329	716499	9264	0.0129295365380831	5247576	40996
GCF_028747885	GCF_028747905	3870391	0	0	910426	0	0	4780817	0
GCF_028747905	GCF_028747885	3871197	664	0.000171523174873301	908073	10	1.10123305064681e-05	4779270	674
GCF_030254685	GCF_030439685	3884339	1282	0.000330043284069696	923339	0	0	4807678	1282
GCF_030439685	GCF_030254685	3869687	24554	0.0063452160342684	910557	4367	0.00479596554636338	4780244	28921
GCF_030254745	GCF_030254765	3903700	0	0	929276	499	0.000536977173627641	4832976	499
GCF_030254765	GCF_030254745	3900284	0	0	933190	0	0	4833474	0
GCF_030254745	GCF_900205295	3709953	180964	0.0487779764325855	908801	37115	0.0408395237241156	4618754	218079
GCF_900205295	GCF_030254745	3900284	14074	0.00360845517916131	933190	2570	0.0027539943634201	4833474	16644
GCF_030439685	GCF_041682025	3884234	17333	0.00446239850637217	911001	8161	0.00895827776259302	4795235	25494
GCF_041682025	GCF_030439685	3884339	9012	0.00232008586274267	923339	451	0.00048844465575482	4807678	9463
GCF_038020335	GCF_040956555	4035754	120073	0.0297523089861275	618327	17886	0.0289264418341751	4654081	137959
GCF_040956555	GCF_038020335	4118731	42370	0.0102871491243298	628362	7036	0.0111973671227732	4747093	49406
GCF_016027115	GCF_016027675	4629930	104469	0.022563840058057	719237	15519	0.0215770323273135	5349167	119988
GCF_016027675	GCF_016027115	4723090	0	0	745871	0	0	5468961	0
GCF_037228405	GCF_037287385	4662048	0	0	670414	0	0	5332462	0
GCF_037287385	GCF_037228405	4661871	0	0	670624	0	0	5332495	0
GCF_037287525	GCF_037287555	4476896	0	0	621754	0	0	5098650	0
GCF_037287555	GCF_037287525	4475337	0	0	623318	0	0	5098655	0
GCF_001985345	GCF_032272945	3473618	0	0	635930	0	0	4109548	0
GCF_032272945	GCF_001985345	3472110	5	1.44004654230425e-06	635170	177	0.000278665554103626	4107280	182
GCF_003044255	GCF_017068195	3684165	0	0	702072	0	0	4386237	0
GCF_017068195	GCF_003044255	3080710	997	0.000323626696443352	1303750	0	0	4384460	997
GCF_007004545	GCF_009372175	5157225	0	0	1068262	0	0	6225487	0
GCF_009372175	GCF_007004545	4861460	0	0	989860	0	0	5851320	0
GCF_017068195	GCF_019599125	3683023	0	0	703137	0	0	4386160	0
GCF_019599125	GCF_017068195	3684165	0	0	702072	0	0	4386237	0
GCF_004135755	GCF_028553905	12533956	0	0	2021352	0	0	14555308	0
GCF_028553905	GCF_004135755	12510302	0	0	2088528	0	0	14598830	0
GCF_051015755	GCF_051530155	10970115	11160	0.00101730929894536	1852484	1325	0.000715255840266367	12822599	12485
GCF_051530155	GCF_051015755	10992192	0	0	1844061	0	0	12836253	0
GCF_014489515	GCF_049991885	2530439	1708	0.000674981692899928	226143	222	0.000981679733619878	2756582	1930
GCF_049991885	GCF_014489515	2045207	0	0	711818	0	0	2757025	0
GCF_000517365	GCF_001029245	928658	0	0	231826	0	0	1160484	0
GCF_001029245	GCF_000517365	900439	22596	0.0250944261632382	232152	3738	0.0161015196939936	1132591	26334
GCF_001792795	GCF_001886495	1067862	0	0	131759	0	0	1199621	0
GCF_001886495	GCF_001792795	1067820	0	0	131820	0	0	1199640	0
GCF_016917335	GCF_036670135	2279957	81328	0.035670848178277	496296	17897	0.0360611409320244	2776253	99225
GCF_036670135	GCF_016917335	2342448	37031	0.0158086753686741	493629	4030	0.00816402601954099	2836077	41061
GCF_054906695	GCF_054906715	2195123	0	0	495292	0	0	2690415	0
GCF_054906715	GCF_054906695	2209331	0	0	481078	0	0	2690409	0
GCF_001985565	GCF_001987735	3476057	0	0	630616	0	0	4106673	0
GCF_001987735	GCF_001985565	3474606	0	0	629974	0	0	4104580	0
GCF_022468355	GCF_040529205	3429844	37080	0.0108109873218724	571518	12876	0.0225294741372975	4001362	49956
GCF_040529205	GCF_022468355	3417202	17002	0.0049754155592792	547130	8737	0.0159687825562481	3964332	25739
GCF_900324325	GCF_900324365	2362934	7843	0.00331917861438364	499067	1181	0.00236641573175546	2862001	9024
GCF_900324365	GCF_900324325	2322240	9662	0.00416063800468513	546534	1600	0.0029275397322033	2868774	11262
GCF_964057135	GCF_964290315	2404101	0	0	523668	0	0	2927769	0
GCF_964290315	GCF_964057135	2404292	691	0.000287402694847381	523518	408	0.000779342830619004	2927810	1099
GCF_016126935	GCF_037213995	4196633	215	5.12315468138386e-05	805349	159	0.000197429934103103	5001982	374
GCF_037213995	GCF_016126935	4394343	0	0	609922	0	0	5004265	0
GCF_016126935	GCF_900186865	4394705	0	0	609556	0	0	5004261	0
GCF_900186865	GCF_016126935	4394343	0	0	609922	0	0	5004265	0
GCF_030315995	GCF_041294675	3973971	0	0	519747	0	0	4493718	0
GCF_041294675	GCF_030315995	3973856	0	0	518346	0	0	4492202	0
GCF_034424605	GCF_900186865	4394705	0	0	609556	0	0	5004261	0
GCF_900186865	GCF_034424605	4394721	0	0	609542	0	0	5004263	0
GCF_041320285	GCF_049262655	4093143	38830	0.00948659746312308	571434	9590	0.0167823405677646	4664577	48420
GCF_049262655	GCF_041320285	4056337	117956	0.0290794379263853	535868	16897	0.0315320190793255	4592205	134853
GCF_044324765	GCF_044497985	3994922	0	0	525668	0	0	4520590	0
GCF_044497985	GCF_044324765	3996939	0	0	523568	0	0	4520507	0
GCF_976996955	GCF_977010935	4256940	51872	0.0121852786273708	541046	8434	0.0155883233588272	4797986	60306
GCF_977010935	GCF_976996955	4352786	0	0	550552	0	0	4903338	0
GCF_001020185	GCF_004154105	1587381	1566	0.000986530643871887	306706	388	0.00126505513423278	1894087	1954
GCF_004154105	GCF_001020185	1592882	44	2.76228873199647e-05	304094	305	0.00100297934191401	1896976	349
GCF_001985565	GCF_004636885	3444229	0	0	662409	0	0	4106638	0
GCF_004636885	GCF_001985565	3474606	0	0	629974	0	0	4104580	0
GCF_014218115	GCF_949788785	1844618	5054	0.00273986267075351	321504	477	0.00148365183636907	2166122	5531
GCF_949788785	GCF_014218115	1801579	64329	0.0357070103503649	298982	5606	0.0187502926597588	2100561	69935
GCF_022069485	GCF_022069505	1659337	1457	0.000878061539036374	392782	0	0	2052119	1457
GCF_022069505	GCF_022069485	1664844	0	0	385619	0	0	2050463	0
GCF_022318545	GCF_040687915	1661612	0	0	376066	0	0	2037678	0
GCF_040687915	GCF_022318545	1625186	24030	0.0147859998793984	378385	8933	0.0236082297131229	2003571	32963
GCF_027943765	GCF_052433795	1707757	10665	0.00624503369039038	355557	921	0.00259030197689822	2063314	11586
GCF_052433795	GCF_027943765	1677423	36988	0.0220504905441263	355691	5953	0.0167364369635442	2033114	42941
GCF_041431045	GCF_041447195	1545187	12237	0.00791942981658531	290789	3230	0.0111077104017002	1835976	15467
GCF_041447195	GCF_041431045	1555323	0	0	296090	0	0	1851413	0
GCF_041447195	GCF_051530295	1549410	0	0	289181	0	0	1838591	0
GCF_051530295	GCF_041447195	1545187	0	0	290789	0	0	1835976	0
GCF_045690255	GCF_051530295	1549410	0	0	289181	0	0	1838591	0
GCF_051530295	GCF_045690255	1549075	0	0	289726	0	0	1838801	0
GCF_000013785	GCF_024972815	4038279	0	0	532059	0	0	4570338	0
GCF_024972815	GCF_000013785	4034179	0	0	533239	0	0	4567418	0
GCF_000219605	GCF_016028655	3995718	0	0	539662	0	0	4535380	0
GCF_016028655	GCF_000219605	4003272	671	0.000167612892653809	544658	0	0	4547930	671
GCF_016028655	GCF_051307005	4004202	0	0	533808	0	0	4538010	0
GCF_051307005	GCF_016028655	3995718	0	0	539662	0	0	4535380	0
GCF_001986355	GCF_004009235	3466123	0	0	640374	0	0	4106497	0
GCF_004009235	GCF_001986355	3476309	0	0	630195	0	0	4106504	0
GCF_016127795	GCF_900638035	3964175	680	0.000171536322185575	462065	0	0	4426240	680
GCF_900638035	GCF_016127795	3971994	0	0	454959	0	0	4426953	0
GCF_051028265	GCF_051028275	3773639	35843	0.00949825884245949	518838	9187	0.0177068757492705	4292477	45030
GCF_051028275	GCF_051028265	3798523	15634	0.0041158102767839	523051	2208	0.00422138567749608	4321574	17842
GCF_054073325	GCF_056269465	4127800	0	0	549894	0	0	4677694	0
GCF_056269465	GCF_054073325	4129132	0	0	548562	0	0	4677694	0
GCF_056269435	GCF_056269465	4127800	0	0	549894	0	0	4677694	0
GCF_056269465	GCF_056269435	4127518	0	0	550197	0	0	4677715	0
GCF_014304815	GCF_047304555	2124903	7814	0.00367734433054121	289540	2537	0.00876217448366374	2414443	10351
GCF_047304555	GCF_014304815	2130823	155	7.27418466949155e-05	293352	0	0	2424175	155
GCF_014304815	GCF_047304705	2129209	0	0	295592	0	0	2424801	0
GCF_047304705	GCF_014304815	2130823	155	7.27418466949155e-05	293352	0	0	2424175	155
GCF_047302785	GCF_047716815	2338430	449	0.000192009168544707	285100	854	0.00299544019642231	2623530	1303
GCF_047716815	GCF_047302785	2360278	0	0	262112	0	0	2622390	0
GCF_047304065	GCF_047304545	2377336	0	0	420989	0	0	2798325	0
GCF_047304545	GCF_047304065	2375837	3609	0.00151904360442236	417728	446	0.00106768040447372	2793565	4055
GCF_000185745	GCF_028868935	1572123	0	0	132144	0	0	1704267	0
GCF_028868935	GCF_000185745	1566800	2194	0.0014003063569058	129060	188	0.00145668681233535	1695860	2382
GCF_000276685	GCF_002288155	1597949	475	0.000297256045092803	141105	0	0	1739054	475
